secs,&nbsp;4 20:22+497&gt;20
23267.5,8.49
23268,8.48
23268.5,8.46
23269,8.48
23269.5,8.49
23270,8.49
23270.5,8.54
23271,8.57
23271.5,8.55
23272,8.53
23272.5,8.52
23273,8.53
23273.5,8.53
23274,8.54
23274.5,8.53
23275,8.55
23275.5,8.54
23276,8.56
23276.5,8.55
23277,8.54
23277.5,8.54
23278,8.54
23278.5,8.56
23279,8.60
23279.5,8.61
23280,8.60
23280.5,8.67
23281,8.74
23281.5,8.73
23282,8.69
23282.5,8.67
23283,8.76
23283.5,8.76
23284,8.74
23284.5,8.68
23285,8.70
23285.5,8.71
23286,8.69
23286.5,8.72
23287,8.70
23287.5,8.82
23288,8.80
23288.5,8.79
23289,8.77
23289.5,8.78
23290,8.76
23290.5,8.74
23291,8.73
23291.5,8.72
23292,8.79
23292.5,8.78
23293,8.72
23293.5,8.70
23294,8.67
23294.5,8.64
23295,8.59
23295.5,8.60
23296,8.63
23296.5,8.62
23297,8.61
23297.5,8.59
23298,8.54
23298.5,8.55
23299,8.56
23299.5,8.56
23300,8.55
23300.5,8.56
23301,8.58
23301.5,8.56
23302,8.58
23302.5,8.55
23303,8.56
23303.5,8.53
23304,8.52
23304.5,8.54
23305,8.55
23305.5,8.59
23306,8.58
23306.5,8.58
23307,8.61
23307.5,8.60
23308,8.62
23308.5,8.62
23309,8.65
23309.5,8.65
23310,8.64
23310.5,8.62
23311,8.62
23311.5,8.63
23312,8.63
23312.5,8.61
23313,8.63
23313.5,8.60
23314,8.59
23314.5,8.57
23315,8.56
23315.5,8.59
23316,8.60
23316.5,8.63
23317,8.64
23317.5,8.66
23318,8.62
23318.5,8.58
23319,8.57
23319.5,8.57
23320,8.57
23320.5,8.57
23321,8.56
23321.5,8.55
23322,8.57
23322.5,8.58
23323,8.57
23323.5,8.56
23324,8.57
23324.5,8.57
23325,8.58
23325.5,8.59
23326,8.60
23326.5,8.59
23327,8.57
23327.5,8.59
23328,8.57
23328.5,8.57
23329,8.57
23329.5,8.57
23330,8.57
23330.5,8.56
23331,8.57
23331.5,8.57
23332,8.57
23332.5,8.59
23333,8.61
23333.5,8.59
23334,8.55
23334.5,8.54
23335,8.53
23335.5,8.53
23336,8.53
23336.5,8.51
23337,8.52
23337.5,8.54
23338,8.54
23338.5,8.56
23339,8.59
23339.5,8.58
23340,8.57
23340.5,8.56
23341,8.58
23341.5,8.60
23342,8.62
23342.5,8.59
23343,8.61
23343.5,8.57
23344,8.56
23344.5,8.59
23345,8.57
23345.5,8.56
23346,8.56
23346.5,8.57
23347,8.58
23347.5,8.59
23348,8.58
23348.5,8.57
23349,8.57
23349.5,8.61
23350,8.62
23350.5,8.62
23351,8.60
23351.5,8.60
23352,8.59
23352.5,8.61
23353,8.64
23353.5,8.62
23354,8.62
23354.5,8.64
23355,8.63
23355.5,8.65
23356,8.65
23356.5,8.67
23357,8.66
23357.5,8.68
23358,8.70
23358.5,8.70
23359,8.68
23359.5,8.65
23360,8.67
23360.5,8.65
23361,8.66
23361.5,8.66
23362,8.67
23362.5,8.68
23363,8.69
23363.5,8.69
23364,8.69
23364.5,8.69
23365,8.71
23365.5,8.68
23366,8.68
23366.5,8.67
23367,8.65
23367.5,8.65
23368,8.66
23368.5,8.67
23369,8.66
23369.5,8.66
23370,8.65
23370.5,8.63
23371,8.67
23371.5,8.64
23372,8.60
23372.5,8.66
23373,8.65
23373.5,8.66
23374,8.68
23374.5,8.64
23375,8.65
23375.5,8.62
23376,8.61
23376.5,8.60
23377,8.61
23377.5,8.61
23378,8.63
23378.5,8.64
23379,8.62
23379.5,8.64
23380,8.62
23380.5,8.64
23381,8.62
23381.5,8.62
23382,8.60
23382.5,8.61
23383,8.61
23383.5,8.59
23384,8.56
23384.5,8.54
23385,8.55
23385.5,8.54
23386,8.54
23386.5,8.58
23387,8.60
23387.5,8.59
23388,8.56
23388.5,8.57
23389,8.58
23389.5,8.58
23390,8.60
23390.5,8.63
23391,8.61
23391.5,8.61
23392,8.61
23392.5,8.62
23393,8.63
23393.5,8.60
23394,8.62
23394.5,8.63
23395,8.63
23395.5,8.63
23396,8.64
23396.5,8.64
23397,8.64
23397.5,8.64
23398,8.61
23398.5,8.63
23399,8.62
23399.5,8.62
23400,8.61
23400.5,8.61
23401,8.60
23401.5,8.61
23402,8.64
23402.5,8.62
23403,8.62
23403.5,8.63
23404,8.61
23404.5,8.61
23405,8.60
23405.5,8.59
23406,8.57
23406.5,8.55
23407,8.55
23407.5,8.57
23408,8.56
23408.5,8.56
23409,8.57
23409.5,8.58
23410,8.59
23410.5,8.56
23411,8.54
23411.5,8.56
23412,8.57
23412.5,8.58
23413,8.56
23413.5,8.53
23414,8.56
23414.5,8.55
23415,8.55
23415.5,8.55
23416,8.54
23416.5,8.54
23417,8.55
23417.5,8.56
23418,8.57
23418.5,8.58
23419,8.53
23419.5,8.52
23420,8.52
23420.5,8.52
23421,8.55
23421.5,8.52
23422,8.53
23422.5,8.53
23423,8.52
23423.5,8.54
23424,8.53
23424.5,8.54
23425,8.55
23425.5,8.58
23426,8.58
23426.5,8.58
23427,8.58
23427.5,8.57
23428,8.56
23428.5,8.58
23429,8.59
23429.5,8.59
23430,8.59
23430.5,8.57
23431,8.59
23431.5,8.61
23432,8.61
23432.5,8.73
23433,8.71
23433.5,8.65
23434,8.64
23434.5,8.61
23435,8.62
23435.5,8.62
23436,8.62
23436.5,8.66
23437,8.66
23437.5,8.64
23438,8.64
23438.5,8.62
23439,8.62
23439.5,8.58
23440,8.57
23440.5,8.53
23441,8.62
23441.5,8.64
23442,8.63
23442.5,8.66
23443,8.65
23443.5,8.61
23444,8.58
23444.5,8.60
23445,8.56
23445.5,8.61
23446,8.66
23446.5,8.68
23447,8.70
23447.5,8.70
23448,8.70
23448.5,8.67
23449,8.66
23449.5,8.67
23450,8.68
23450.5,8.70
23451,8.66
23451.5,8.69
23452,8.67
23452.5,8.67
23453,8.69
23453.5,8.66
23454,8.62
23454.5,8.64
23455,8.67
23455.5,8.66
23456,8.69
23456.5,8.65
23457,8.66
23457.5,8.63
23458,8.62
23458.5,8.60
23459,8.62
23459.5,8.65
23460,8.63
23460.5,8.61
23461,8.61
23461.5,8.60
23462,8.63
23462.5,8.66
23463,8.70
23463.5,8.69
23464,8.69
23464.5,8.72
23465,8.73
23465.5,8.76
23466,8.75
23466.5,8.75
23467,8.74
23467.5,8.77
23468,8.76
23468.5,8.76
23469,8.75
23469.5,8.75
23470,8.77
23470.5,8.75
23471,8.78
23471.5,8.77
23472,8.75
23472.5,8.79
23473,8.76
23473.5,8.73
23474,8.71
23474.5,8.71
23475,8.69
23475.5,8.72
23476,8.72
23476.5,8.68
23477,8.69
23477.5,8.72
23478,8.73
23478.5,8.71
23479,8.70
23479.5,8.70
23480,8.65
23480.5,8.66
23481,8.67
23481.5,8.69
23482,8.71
23482.5,8.71
23483,8.70
23483.5,8.70
23484,8.71
23484.5,8.69
23485,8.71
23485.5,8.68
23486,8.66
23486.5,8.66
23487,8.66
23487.5,8.62
23488,8.62
23488.5,8.62
23489,8.59
23489.5,8.58
23490,8.59
23490.5,8.58
23491,8.58
23491.5,8.58
23492,8.61
23492.5,8.60
23493,8.60
23493.5,8.59
23494,8.58
23494.5,8.57
23495,8.58
23495.5,8.58
23496,8.60
23496.5,8.58
23497,8.57
23497.5,8.57
23498,8.54
23498.5,8.57
23499,8.58
23499.5,8.57
23500,8.58
23500.5,8.56
23501,8.58
23501.5,8.56
23502,8.58
23502.5,8.60
23503,8.64
23503.5,8.65
23504,8.68
23504.5,8.67
23505,8.68
23505.5,8.67
23506,8.71
23506.5,8.75
23507,8.74
23507.5,8.73
23508,8.73
23508.5,8.74
23509,8.75
23509.5,8.74
23510,8.74
23510.5,8.69
23511,8.68
23511.5,8.68
23512,8.69
23512.5,8.67
23513,8.68
23513.5,8.73
23514,8.72
23514.5,8.74
23515,8.76
23515.5,8.71
23516,8.72
23516.5,8.69
23517,8.70
23517.5,8.71
23518,8.71
23518.5,8.70
23519,8.69
23519.5,8.68
23520,8.65
23520.5,8.67
23521,8.67
23521.5,8.66
23522,8.66
23522.5,8.66
23523,8.62
23523.5,8.63
23524,8.61
23524.5,8.61
23525,8.63
23525.5,8.64
23526,8.65
23526.5,8.64
23527,8.63
23527.5,8.58
23528,8.59
23528.5,8.59
23529,8.58
23529.5,8.60
23530,8.58
23530.5,8.57
23531,8.56
23531.5,8.57
23532,8.57
23532.5,8.56
23533,8.58
23533.5,8.59
23534,8.59
23534.5,8.60
23535,8.61
23535.5,8.64
23536,8.66
23536.5,8.64
23537,8.62
23537.5,8.65
23538,8.62
23538.5,8.66
23539,8.66
23539.5,8.69
23540,8.69
23540.5,8.66
23541,8.68
23541.5,8.69
23542,8.68
23542.5,8.67
23543,8.70
23543.5,8.69
23544,8.69
23544.5,8.68
23545,8.69
23545.5,8.69
23546,8.71
23546.5,8.71
23547,8.73
23547.5,8.70
23548,8.71
23548.5,8.67
23549,8.66
23549.5,8.67
23550,8.66
23550.5,8.62
23551,8.64
23551.5,8.64
23552,8.66
23552.5,8.66
23553,8.65
23553.5,8.64
23554,8.63
23554.5,8.65
23555,8.65
23555.5,8.67
23556,8.68
23556.5,8.67
23557,8.66
23557.5,8.64
23558,8.63
23558.5,8.61
23559,8.60
23559.5,8.59
23560,8.64
23560.5,8.61
23561,8.62
23561.5,8.61
23562,8.55
23562.5,8.53
23563,8.55
23563.5,8.57
23564,8.56
23564.5,8.54
23565,8.51
23565.5,8.51
23566,8.50
23566.5,8.48
23567,8.48
23567.5,8.49
23568,8.48
23568.5,8.47
23569,8.45
23569.5,8.46
23570,8.45
23570.5,8.47
23571,8.48
23571.5,8.46
23572,8.47
23572.5,8.50
23573,8.52
23573.5,8.51
23574,8.51
23574.5,8.50
23575,8.51
23575.5,8.56
23576,8.59
23576.5,8.62
23577,8.64
23577.5,8.66
23578,8.64
23578.5,8.66
23579,8.65
23579.5,8.65
23580,8.66
23580.5,8.66
23581,8.69
23581.5,8.72
23582,8.75
23582.5,8.74
23583,8.75
23583.5,8.76
23584,8.77
23584.5,8.90
23585,8.80
23585.5,8.78
23586,8.75
23586.5,8.76
23587,8.73
23587.5,8.72
23588,8.72
23588.5,8.72
23589,8.72
23589.5,8.74
23590,8.73
23590.5,8.70
23591,8.70
23591.5,8.66
23592,8.65
23592.5,8.65
23593,8.62
23593.5,8.53
23594,8.60
23594.5,8.57
23595,8.58
23595.5,8.61
23596,8.60
23596.5,8.58
23597,8.60
23597.5,8.63
23598,8.57
23598.5,8.64
23599,8.66
23599.5,8.71
23600,8.70
23600.5,8.71
23601,8.70
23601.5,8.68
23602,8.66
23602.5,8.69
23603,8.70
23603.5,8.68
23604,8.64
23604.5,8.67
23605,8.67
23605.5,8.66
23606,8.64
23606.5,8.62
23607,8.65
23607.5,8.65
23608,8.66
23608.5,8.70
23609,8.68
23609.5,8.72
23610,8.72
23610.5,8.76
23611,8.75
23611.5,8.75
23612,8.78
23612.5,8.78
23613,8.77
23613.5,8.77
23614,8.75
23614.5,8.76
23615,8.78
23615.5,8.79
23616,8.82
23616.5,8.84
23617,8.84
23617.5,8.80
23618,8.81
23618.5,8.82
23619,8.79
23619.5,8.80
23620,8.81
23620.5,8.82
23621,8.80
23621.5,8.81
23622,8.85
23622.5,8.85
23623,8.87
23623.5,8.88
23624,8.89
23624.5,8.88
23625,8.90
23625.5,8.91
23626,8.94
23626.5,8.96
23627,8.97
23627.5,8.95
23628,8.98
23628.5,8.99
23629,8.99
23629.5,8.99
23630,9.00
23630.5,9.01
23631,8.99
23631.5,8.97
23632,8.93
23632.5,8.95
23633,8.95
23633.5,8.95
23634,8.95
23634.5,8.95
23635,8.93
23635.5,8.89
23636,8.91
23636.5,8.87
23637,8.86
23637.5,8.89
23638,8.84
23638.5,8.87
23639,8.89
23639.5,8.89
23640,8.91
23640.5,8.90
23641,8.87
23641.5,8.86
23642,8.87
23642.5,8.87
23643,8.86
23643.5,8.85
23644,8.87
23644.5,8.87
23645,8.89
23645.5,8.87
23646,8.86
23646.5,8.85
23647,8.88
23647.5,8.83
23648,8.81
23648.5,8.83
23649,8.86
23649.5,8.85
23650,8.84
23650.5,8.82
23651,8.83
23651.5,8.80
23652,8.84
23652.5,8.85
23653,8.86
23653.5,8.87
23654,8.87
23654.5,8.87
23655,8.88
23655.5,8.92
23656,8.92
23656.5,8.93
23657,8.94
23657.5,8.93
23658,8.93
23658.5,8.94
23659,8.99
23659.5,8.99
23660,9.01
23660.5,9.05
23661,9.08
23661.5,9.02
23662,9.04
23662.5,9.03
23663,9.05
23663.5,9.04
23664,9.08
23664.5,9.06
23665,9.05
23665.5,9.02
23666,8.98
23666.5,8.96
23667,8.99
23667.5,8.98
23668,8.99
23668.5,8.99
23669,9.01
23669.5,9.02
23670,9.00
23670.5,8.99
23671,8.98
23671.5,8.97
23672,8.98
23672.5,8.97
23673,8.98
23673.5,8.99
23674,8.97
23674.5,9.01
23675,8.99
23675.5,8.99
23676,9.01
23676.5,8.99
23677,8.98
23677.5,8.96
23678,8.95
23678.5,8.96
23679,8.98
23679.5,8.97
23680,8.97
23680.5,8.99
23681,8.97
23681.5,8.95
23682,8.93
23682.5,8.91
23683,8.89
23683.5,8.93
23684,8.90
23684.5,8.95
23685,8.97
23685.5,8.95
23686,8.96
23686.5,8.95
23687,8.90
23687.5,8.92
23688,8.95
23688.5,8.98
23689,9.00
23689.5,9.04
23690,9.05
23690.5,9.04
23691,9.03
23691.5,9.04
23692,9.03
23692.5,9.02
23693,9.00
23693.5,9.03
23694,9.02
23694.5,9.02
23695,9.03
23695.5,9.00
23696,9.01
23696.5,8.99
23697,8.99
23697.5,8.97
23698,8.96
23698.5,8.97
23699,8.99
23699.5,8.99
23700,9.03
23700.5,9.02
23701,9.02
23701.5,9.00
23702,8.99
23702.5,8.99
23703,8.94
23703.5,8.94
23704,8.93
23704.5,8.94
23705,8.94
23705.5,8.98
23706,8.98
23706.5,8.98
23707,8.98
23707.5,8.98
23708,9.00
23708.5,8.97
23709,8.97
23709.5,8.97
23710,8.98
23710.5,8.97
23711,8.96
23711.5,8.95
23712,8.98
23712.5,8.98
23713,8.98
23713.5,8.97
23714,8.98
23714.5,8.98
23715,8.96
23715.5,8.97
23716,8.98
23716.5,8.97
23717,8.94
23717.5,8.96
23718,8.96
23718.5,8.99
23719,9.03
23719.5,9.04
23720,9.03
23720.5,9.03
23721,9.04
23721.5,9.08
23722,9.05
23722.5,9.06
23723,9.06
23723.5,9.06
23724,9.03
23724.5,9.04
23725,9.03
23725.5,9.02
23726,9.02
23726.5,9.01
23727,8.99
23727.5,9.01
23728,9.04
23728.5,9.04
23729,9.03
23729.5,9.00
23730,9.00
23730.5,8.99
23731,9.00
23731.5,9.04
23732,9.05
23732.5,9.07
23733,9.04
23733.5,9.06
23734,9.09
23734.5,9.09
23735,9.07
23735.5,9.09
23736,9.17
23736.5,9.21
23737,9.27
23737.5,9.25
23738,9.21
23738.5,9.13
23739,9.14
23739.5,9.12
23740,9.11
23740.5,9.14
23741,9.14
23741.5,9.18
23742,9.27
23742.5,9.25
23743,9.24
23743.5,9.23
23744,9.22
23744.5,9.22
23745,9.16
23745.5,9.17
23746,9.21
23746.5,9.29
23747,9.26
23747.5,9.22
23748,9.18
23748.5,9.18
23749,9.16
23749.5,9.18
23750,9.19
23750.5,9.20
23751,9.28
23751.5,9.27
23752,9.21
23752.5,9.19
23753,9.16
23753.5,9.11
23754,9.09
23754.5,9.08
23755,9.05
23755.5,9.07
23756,9.07
23756.5,9.06
23757,9.04
23757.5,9.03
23758,9.02
23758.5,9.02
23759,9.00
23759.5,9.00
23760,9.02
23760.5,9.03
23761,9.00
23761.5,8.97
23762,8.99
23762.5,9.02
23763,9.03
23763.5,9.03
23764,9.03
23764.5,9.03
23765,9.03
23765.5,9.05
23766,9.05
23766.5,9.05
23767,9.05
23767.5,9.06
23768,9.06
23768.5,9.08
23769,9.12
23769.5,9.12
23770,9.14
23770.5,9.16
23771,9.17
23771.5,9.14
23772,9.11
23772.5,9.12
23773,9.15
23773.5,9.18
23774,9.18
23774.5,9.20
23775,9.20
23775.5,9.22
23776,9.23
23776.5,9.21
23777,9.17
23777.5,9.19
23778,9.18
23778.5,9.17
23779,9.15
23779.5,9.13
23780,9.15
23780.5,9.16
23781,9.15
23781.5,9.15
23782,9.15
23782.5,9.17
23783,9.20
23783.5,9.21
23784,9.20
23784.5,9.20
23785,9.21
23785.5,9.19
23786,9.19
23786.5,9.16
23787,9.11
23787.5,9.09
23788,9.09
23788.5,9.11
23789,9.09
23789.5,9.08
23790,9.06
23790.5,9.09
23791,9.07
23791.5,9.09
23792,9.09
23792.5,9.09
23793,9.12
23793.5,9.14
23794,9.18
23794.5,9.17
23795,9.18
23795.5,9.20
23796,9.18
23796.5,9.20
23797,9.22
23797.5,9.24
23798,9.20
23798.5,9.17
23799,9.17
23799.5,9.18
23800,9.16
23800.5,9.15
23801,9.15
23801.5,9.19
23802,9.17
23802.5,9.19
23803,9.19
23803.5,9.20
23804,9.20
23804.5,9.22
23805,9.21
23805.5,9.23
23806,9.23
23806.5,9.22
23807,9.22
23807.5,9.21
23808,9.21
23808.5,9.21
23809,9.23
23809.5,9.22
23810,9.23
23810.5,9.25
23811,9.27
23811.5,9.23
23812,9.25
23812.5,9.26
23813,9.26
23813.5,9.29
23814,9.32
23814.5,9.32
23815,9.33
23815.5,9.33
23816,9.31
23816.5,9.33
23817,9.32
23817.5,9.30
23818,9.28
23818.5,9.29
23819,9.27
23819.5,9.29
23820,9.26
23820.5,9.23
23821,9.23
23821.5,9.22
23822,9.21
23822.5,9.22
23823,9.17
23823.5,9.18
23824,9.16
23824.5,9.15
23825,9.19
23825.5,9.19
23826,9.18
23826.5,9.16
23827,9.17
23827.5,9.16
23828,9.14
23828.5,9.13
23829,9.14
23829.5,9.14
23830,9.12
23830.5,9.12
23831,9.11
23831.5,9.10
23832,9.11
23832.5,9.08
23833,9.05
23833.5,9.09
23834,9.11
23834.5,9.12
23835,9.16
23835.5,9.16
23836,9.15
23836.5,9.16
23837,9.17
23837.5,9.20
23838,9.16
23838.5,9.17
23839,9.20
23839.5,9.20
23840,9.21
23840.5,9.21
23841,9.19
23841.5,9.20
23842,9.21
23842.5,9.23
23843,9.24
23843.5,9.24
23844,9.26
23844.5,9.25
23845,9.25
23845.5,9.25
23846,9.27
23846.5,9.30
23847,9.30
23847.5,9.29
23848,9.30
23848.5,9.31
23849,9.33
23849.5,9.35
23850,9.33
23850.5,9.34
23851,9.33
23851.5,9.35
23852,9.33
23852.5,9.34
23853,9.34
23853.5,9.33
23854,9.34
23854.5,9.35
23855,9.32
23855.5,9.32
23856,9.30
23856.5,9.31
23857,9.28
23857.5,9.29
23858,9.28
23858.5,9.27
23859,9.30
23859.5,9.33
23860,9.31
23860.5,9.33
23861,9.34
23861.5,9.35
23862,9.33
23862.5,9.30
23863,9.31
23863.5,9.27
23864,9.29
23864.5,9.27
23865,9.27
23865.5,9.23
23866,9.24
23866.5,9.24
23867,9.22
23867.5,9.21
23868,9.22
23868.5,9.26
23869,9.25
23869.5,9.23
23870,9.25
23870.5,9.24
23871,9.23
23871.5,9.24
23872,9.24
23872.5,9.24
23873,9.25
23873.5,9.23
23874,9.23
23874.5,9.25
23875,9.27
23875.5,9.28
23876,9.28
23876.5,9.31
23877,9.33
23877.5,9.33
23878,9.30
23878.5,9.29
23879,9.29
23879.5,9.28
23880,9.27
23880.5,9.25
23881,9.25
23881.5,9.27
23882,9.26
23882.5,9.28
23883,9.30
23883.5,9.30
23884,9.31
23884.5,9.32
23885,9.33
23885.5,9.33
23886,9.35
23886.5,9.36
23887,9.36
23887.5,9.38
23888,9.41
23888.5,9.38
23889,9.38
23889.5,9.39
23890,9.32
23890.5,9.38
23891,9.38
23891.5,9.37
23892,9.36
23892.5,9.36
23893,9.33
23893.5,9.33
23894,9.33
23894.5,9.31
23895,9.35
23895.5,9.38
23896,9.36
23896.5,9.34
23897,9.34
23897.5,9.34
23898,9.34
23898.5,9.36
23899,9.37
23899.5,9.36
23900,9.38
23900.5,9.39
23901,9.42
23901.5,9.39
23902,9.35
23902.5,9.29
23903,9.31
23903.5,9.29
23904,9.37
23904.5,9.38
23905,9.40
23905.5,9.40
23906,9.37
23906.5,9.35
23907,9.38
23907.5,9.39
23908,9.41
23908.5,9.41
23909,9.40
23909.5,9.42
23910,9.43
23910.5,9.43
23911,9.42
23911.5,9.43
23912,9.43
23912.5,9.43
23913,9.44
23913.5,9.45
23914,9.44
23914.5,9.48
23915,9.49
23915.5,9.46
23916,9.45
23916.5,9.44
23917,9.43
23917.5,9.41
23918,9.42
23918.5,9.41
23919,9.43
23919.5,9.44
23920,9.42
23920.5,9.41
23921,9.44
23921.5,9.45
23922,9.49
23922.5,9.47
23923,9.48
23923.5,9.50
23924,9.51
23924.5,9.49
23925,9.51
23925.5,9.51
23926,9.51
23926.5,9.50
23927,9.49
23927.5,9.48
23928,9.48
23928.5,9.48
23929,9.46
23929.5,9.46
23930,9.45
23930.5,9.46
23931,9.42
23931.5,9.41
23932,9.43
23932.5,9.45
23933,9.47
23933.5,9.46
23934,9.45
23934.5,9.43
23935,9.46
23935.5,9.44
23936,9.43
23936.5,9.42
23937,9.40
23937.5,9.39
23938,9.39
23938.5,9.41
23939,9.44
23939.5,9.45
23940,9.45
23940.5,9.46
23941,9.45
23941.5,9.43
23942,9.44
23942.5,9.41
23943,9.45
23943.5,9.47
23944,9.46
23944.5,9.46
23945,9.45
23945.5,9.44
23946,9.45
23946.5,9.44
23947,9.44
23947.5,9.44
23948,9.47
23948.5,9.46
23949,9.49
23949.5,9.48
23950,9.48
23950.5,9.47
23951,9.49
23951.5,9.49
23952,9.50
23952.5,9.50
23953,9.49
23953.5,9.50
23954,9.52
23954.5,9.54
23955,9.54
23955.5,9.55
23956,9.53
23956.5,9.51
23957,9.49
23957.5,9.48
23958,9.48
23958.5,9.48
23959,9.51
23959.5,9.51
23960,9.53
23960.5,9.54
23961,9.53
23961.5,9.55
23962,9.51
23962.5,9.52
23963,9.53
23963.5,9.51
23964,9.50
23964.5,9.49
23965,9.49
23965.5,9.50
23966,9.53
23966.5,9.52
23967,9.50
23967.5,9.51
23968,9.52
23968.5,9.50
23969,9.49
23969.5,9.51
23970,9.48
23970.5,9.44
23971,9.45
23971.5,9.46
23972,9.46
23972.5,9.46
23973,9.44
23973.5,9.46
23974,9.47
23974.5,9.45
23975,9.45
23975.5,9.46
23976,9.43
23976.5,9.43
23977,9.42
23977.5,9.45
23978,9.46
23978.5,9.47
23979,9.45
23979.5,9.47
23980,9.48
23980.5,9.46
23981,9.47
23981.5,9.47
23982,9.52
23982.5,9.53
23983,9.54
23983.5,9.53
23984,9.54
23984.5,9.54
23985,9.53
23985.5,9.56
23986,9.54
23986.5,9.54
23987,9.53
23987.5,9.53
23988,9.51
23988.5,9.46
23989,9.47
23989.5,9.51
23990,9.52
23990.5,9.53
23991,9.56
23991.5,9.55
23992,9.53
23992.5,9.53
23993,9.53
23993.5,9.55
23994,9.55
23994.5,9.55
23995,9.56
23995.5,9.60
23996,9.60
23996.5,9.59
23997,9.59
23997.5,9.60
23998,9.60
23998.5,9.60
23999,9.62
23999.5,9.62
24000,9.63
24000.5,9.63
24001,9.63
24001.5,9.64
24002,9.66
24002.5,9.68
24003,9.70
24003.5,9.67
24004,9.66
24004.5,9.66
24005,9.65
24005.5,9.64
24006,9.64
24006.5,9.62
24007,9.63
24007.5,9.62
24008,9.59
24008.5,9.56
24009,9.57
24009.5,9.56
24010,9.52
24010.5,9.58
24011,9.58
24011.5,9.59
24012,9.58
24012.5,9.60
24013,9.60
24013.5,9.60
24014,9.59
24014.5,9.58
24015,9.58
24015.5,9.58
24016,9.60
24016.5,9.62
24017,9.62
24017.5,9.61
24018,9.61
24018.5,9.60
24019,9.62
24019.5,9.64
24020,9.63
24020.5,9.67
24021,9.65
24021.5,9.67
24022,9.65
24022.5,9.64
24023,9.62
24023.5,9.63
24024,9.63
24024.5,9.62
24025,9.63
24025.5,9.64
24026,9.64
24026.5,9.66
24027,9.65
24027.5,9.66
24028,9.66
24028.5,9.65
24029,9.67
24029.5,9.67
24030,9.67
24030.5,9.66
24031,9.66
24031.5,9.63
24032,9.62
24032.5,9.64
24033,9.64
24033.5,9.65
24034,9.65
24034.5,9.64
24035,9.66
24035.5,9.64
24036,9.65
24036.5,9.63
24037,9.60
24037.5,9.62
24038,9.63
24038.5,9.62
24039,9.65
24039.5,9.64
24040,9.60
24040.5,9.72
24041,9.72
24041.5,9.70
24042,9.66
24042.5,9.64
24043,9.73
24043.5,9.69
24044,9.66
24044.5,9.60
24045,9.59
24045.5,9.62
24046,9.61
24046.5,9.60
24047,9.57
24047.5,9.66
24048,9.67
24048.5,9.62
24049,9.59
24049.5,9.60
24050,9.58
24050.5,9.56
24051,9.55
24051.5,9.52
24052,9.61
24052.5,9.61
24053,9.57
24053.5,9.54
24054,9.55
24054.5,9.50
24055,9.52
24055.5,9.58
24056,9.61
24056.5,9.59
24057,9.56
24057.5,9.54
24058,9.53
24058.5,9.52
24059,9.55
24059.5,9.55
24060,9.54
24060.5,9.52
24061,9.52
24061.5,9.53
24062,9.55
24062.5,9.54
24063,9.58
24063.5,9.61
24064,9.58
24064.5,9.59
24065,9.59
24065.5,9.58
24066,9.59
24066.5,9.59
24067,9.60
24067.5,9.61
24068,9.60
24068.5,9.62
24069,9.61
24069.5,9.57
24070,9.59
24070.5,9.60
24071,9.61
24071.5,9.62
24072,9.65
24072.5,9.64
24073,9.65
24073.5,9.65
24074,9.63
24074.5,9.62
24075,9.65
24075.5,9.60
24076,9.61
24076.5,9.60
24077,9.59
24077.5,9.59
24078,9.58
24078.5,9.59
24079,9.58
24079.5,9.57
24080,9.55
24080.5,9.54
24081,9.51
24081.5,9.50
24082,9.49
24082.5,9.47
24083,9.48
24083.5,9.50
24084,9.50
24084.5,9.49
24085,9.48
24085.5,9.49
24086,9.48
24086.5,9.49
24087,9.49
24087.5,9.47
24088,9.47
24088.5,9.48
24089,9.48
24089.5,9.46
24090,9.44
24090.5,9.44
24091,9.44
24091.5,9.45
24092,9.42
24092.5,9.45
24093,9.46
24093.5,9.43
24094,9.45
24094.5,9.44
24095,9.43
24095.5,9.45
24096,9.47
24096.5,9.47
24097,9.48
24097.5,9.47
24098,9.50
24098.5,9.51
24099,9.47
24099.5,9.50
24100,9.50
24100.5,9.53
24101,9.56
24101.5,9.56
24102,9.54
24102.5,9.53
24103,9.52
24103.5,9.51
24104,9.51
24104.5,9.54
24105,9.53
24105.5,9.53
24106,9.53
24106.5,9.55
24107,9.57
24107.5,9.57
24108,9.60
24108.5,9.59
24109,9.58
24109.5,9.57
24110,9.56
24110.5,9.58
24111,9.57
24111.5,9.58
24112,9.60
24112.5,9.60
24113,9.59
24113.5,9.57
24114,9.57
24114.5,9.60
24115,9.58
24115.5,9.59
24116,9.60
24116.5,9.60
24117,9.59
24117.5,9.56
24118,9.57
24118.5,9.58
24119,9.54
24119.5,9.57
24120,9.58
24120.5,9.60
24121,9.60
24121.5,9.60
24122,9.61
24122.5,9.62
24123,9.60
24123.5,9.58
24124,9.57
24124.5,9.56
24125,9.53
24125.5,9.50
24126,9.50
24126.5,9.50
24127,9.49
24127.5,9.50
24128,9.48
24128.5,9.50
24129,9.50
24129.5,9.50
24130,9.52
24130.5,9.54
24131,9.53
24131.5,9.52
24132,9.53
24132.5,9.52
24133,9.51
24133.5,9.54
24134,9.57
24134.5,9.60
24135,9.60
24135.5,9.63
24136,9.63
24136.5,9.61
24137,9.61
24137.5,9.62
24138,9.61
24138.5,9.60
24139,9.61
24139.5,9.61
24140,9.58
24140.5,9.60
